Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Cellular Response To Decreased Oxygen Levels (GO:0036294)	10/73	6.008913e-01	9.946252e-01	0	0	9.581540e-01	4.880273e-01	SLC8A3;NPEPPS;ANGPT4;PTGIS;NOTCH1;RGCC;TSC1;SIRT1;NOP53;HIPK2
GO_Biological_Process_2023	Ubiquitin-Dependent ERAD Pathway (GO:0030433)	10/73	6.008913e-01	9.946252e-01	0	0	9.581540e-01	4.880273e-01	RHBDD2;WFS1;DERL3;FAF2;TMUB1;UBE4A;DERL2;ERLIN2;CLGN;ECPAS
GO_Biological_Process_2023	AV Node Cell Action Potential (GO:0086016)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	SCN4B
GO_Biological_Process_2023	AV Node Cell To Bundle Of His Cell Communication (GO:0086067)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	GJA5
GO_Biological_Process_2023	L-methionine Salvage (GO:0071267)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	BHMT2
GO_Biological_Process_2023	TRAIL-activated Apoptotic Signaling Pathway (GO:0036462)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	TNFRSF10C
GO_Biological_Process_2023	Actin Filament Reorganization (GO:0090527)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	WHAMM
GO_Biological_Process_2023	Adenosine Metabolic Process (GO:0046085)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	ADAL
GO_Biological_Process_2023	Adenosine To Inosine Editing (GO:0006382)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	ADAR
GO_Biological_Process_2023	Adherens Junction Maintenance (GO:0034334)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	KIFC3
GO_Biological_Process_2023	Aggrephagy (GO:0035973)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	MAP1LC3C
GO_Biological_Process_2023	Aldehyde Biosynthetic Process (GO:0046184)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	PNPO
GO_Biological_Process_2023	Anterograde Dendritic Transport (GO:0098937)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	KIF3B
GO_Biological_Process_2023	Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I (GO:0019885)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	IDE
GO_Biological_Process_2023	Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class I (GO:0042590)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	MFSD6
GO_Biological_Process_2023	Atrioventricular Valve Formation (GO:0003190)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	NOTCH1
GO_Biological_Process_2023	Axon Extension Involved In Axon Guidance (GO:0048846)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	SEMA3F
GO_Biological_Process_2023	Cardiac Pacemaker Cell Development (GO:0060926)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	TBX5
GO_Biological_Process_2023	Cellular Hyperosmotic Response (GO:0071474)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	NFAT5
GO_Biological_Process_2023	Cellular Response To Bacterial Lipopeptide (GO:0071221)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	TLR6
GO_Biological_Process_2023	Cellular Response To Caffeine (GO:0071313)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	RYR3
GO_Biological_Process_2023	Cellular Response To Gonadotropin Stimulus (GO:0071371)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	NOTCH1
GO_Biological_Process_2023	Cellular Response To Monoamine Stimulus (GO:0071868)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	DRD1
GO_Biological_Process_2023	Citrulline Metabolic Process (GO:0000052)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	CPS1
GO_Biological_Process_2023	Definitive Hemopoiesis (GO:0060216)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	ZFP36L2
GO_Biological_Process_2023	Dendrite Arborization (GO:0140059)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	TAOK2
GO_Biological_Process_2023	Detection Of Muscle Stretch (GO:0035995)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	CSRP3
GO_Biological_Process_2023	Detection Of Stimulus Involved In Sensory Perception Of Pain (GO:0062149)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	TMEM120A
GO_Biological_Process_2023	Determination Of Digestive Tract Left/Right Asymmetry (GO:0071907)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	CCDC39
GO_Biological_Process_2023	Elastic Fiber Assembly (GO:0048251)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	EFEMP2
GO_Biological_Process_2023	Enteric Nervous System Development (GO:0048484)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	KIF26A
GO_Biological_Process_2023	Exocrine System Development (GO:0035272)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	RAB26
GO_Biological_Process_2023	Gamma-Aminobutyric Acid Transport (GO:0015812)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	SLC9A3R1
GO_Biological_Process_2023	Ganglioside Catabolic Process (GO:0006689)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	HEXB
GO_Biological_Process_2023	Gap Junction Assembly (GO:0016264)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	GJA5
GO_Biological_Process_2023	Glandular Epithelial Cell Development (GO:0002068)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	CDK6
GO_Biological_Process_2023	Glomerular Epithelial Cell Development (GO:0072310)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	MYO1E
GO_Biological_Process_2023	Glycosylceramide Biosynthetic Process (GO:0046476)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	GAL3ST1
GO_Biological_Process_2023	Hemostasis (GO:0007599)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	P2RY12
GO_Biological_Process_2023	Histidine Catabolic Process (GO:0006548)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	HDC
GO_Biological_Process_2023	Histidine Metabolic Process (GO:0006547)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	HDC
GO_Biological_Process_2023	Histone H4-K12 Acetylation (GO:0043983)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	MEAF6
GO_Biological_Process_2023	Host-Mediated Regulation Of Intestinal Microbiota Composition (GO:0048874)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	MUC2
GO_Biological_Process_2023	Inner Ear Receptor Cell Differentiation (GO:0060113)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	WHRN
GO_Biological_Process_2023	Inositol Metabolic Process (GO:0006020)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	MIOX
GO_Biological_Process_2023	Intraciliary Transport Involved In Cilium Assembly (GO:0035735)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	TTC26
GO_Biological_Process_2023	Keratinocyte Proliferation (GO:0043616)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	SDR16C5
GO_Biological_Process_2023	Ketone Body Metabolic Process (GO:1902224)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	HMGCS2
GO_Biological_Process_2023	Lipid Hydroxylation (GO:0002933)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	CYP4A22
GO_Biological_Process_2023	Lymphocyte Migration Into Lymphoid Organs (GO:0097021)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	RET
GO_Biological_Process_2023	Maintenance Of Protein Location In Extracellular Region (GO:0071694)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	NBL1
GO_Biological_Process_2023	Marginal Zone B Cell Differentiation (GO:0002315)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	NOTCH2
GO_Biological_Process_2023	Meiotic DNA Double-Strand Break Formation (GO:0042138)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	C11ORF80
GO_Biological_Process_2023	Monoacylglycerol Catabolic Process (GO:0052651)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	ABHD6
GO_Biological_Process_2023	Negative Regulation Of T-helper 17 Type Immune Response (GO:2000317)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	RC3H1
GO_Biological_Process_2023	Negative Regulation Of Acute Inflammatory Response (GO:0002674)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	INS
GO_Biological_Process_2023	Negative Regulation Of Cardiocyte Differentiation (GO:1905208)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	FRS2
GO_Biological_Process_2023	Negative Regulation Of Catecholamine Secretion (GO:0033604)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	ADRA2B
GO_Biological_Process_2023	Negative Regulation Of Dendritic Cell Apoptotic Process (GO:2000669)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	GAS6
GO_Biological_Process_2023	Negative Regulation Of Dendritic Spine Development (GO:0061000)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	NLGN1
GO_Biological_Process_2023	Negative Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001033)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	NUDT16L1
GO_Biological_Process_2023	Negative Regulation Of Glycogen Metabolic Process (GO:0070874)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	INS
GO_Biological_Process_2023	Negative Regulation Of Hematopoietic Progenitor Cell Differentiation (GO:1901533)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	MYB
GO_Biological_Process_2023	Negative Regulation Of Meiotic Nuclear Division (GO:0045835)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	ERCC4
GO_Biological_Process_2023	Negative Regulation Of Neuron Projection Regeneration (GO:0070571)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	OCRL
GO_Biological_Process_2023	Negative Regulation Of p38MAPK Cascade (GO:1903753)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	EZR
GO_Biological_Process_2023	Negative Regulation Of Plasminogen Activation (GO:0010757)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	PLAT
GO_Biological_Process_2023	Negative Regulation Of Response To Type II Interferon (GO:0060331)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	PTPN2
GO_Biological_Process_2023	Negative Regulation Of Ruffle Assembly (GO:1900028)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	UXT
GO_Biological_Process_2023	Negative Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070303)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	IGBP1
GO_Biological_Process_2023	Negative Regulation Of Telomere Capping (GO:1904354)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	ERCC4
GO_Biological_Process_2023	Negative Regulation Of Type 2 Immune Response (GO:0002829)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	IFNA2
GO_Biological_Process_2023	Negative Regulation Of Type II Interferon-Mediated Signaling Pathway (GO:0060336)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	PTPN2
GO_Biological_Process_2023	Neuron Projection Extension Involved In Neuron Projection Guidance (GO:1902284)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	SEMA3F
GO_Biological_Process_2023	Neurotransmitter Receptor Transport, Postsynaptic Endosome To Lysosome (GO:0098943)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	CACNG8
GO_Biological_Process_2023	Neurotrophin TRK Receptor Signaling Pathway (GO:0048011)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	ZFYVE27
GO_Biological_Process_2023	Norepinephrine Biosynthetic Process (GO:0042421)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	GATA3
GO_Biological_Process_2023	Nuclear Polyadenylation-Dependent ncRNA Catabolic Process (GO:0071046)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	EXOSC8
GO_Biological_Process_2023	Nuclear Polyadenylation-Dependent rRNA Catabolic Process (GO:0071035)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	EXOSC8
GO_Biological_Process_2023	Nuclear Polyadenylation-Dependent tRNA Catabolic Process (GO:0071038)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	EXOSC8
GO_Biological_Process_2023	Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Independent Decay (GO:0031086)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	PNRC2
GO_Biological_Process_2023	Nucleobase Catabolic Process (GO:0046113)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	DPYSL3
GO_Biological_Process_2023	Nucleoside Diphosphate Catabolic Process (GO:0009134)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	ENTPD5
GO_Biological_Process_2023	Nucleotide Catabolic Process (GO:0009166)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	NUDT15
GO_Biological_Process_2023	Nucleotide Transport (GO:0006862)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	EPG5
GO_Biological_Process_2023	Nucleotide-Binding Oligomerization Domain Containing 2 Signaling Pathway (GO:0070431)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	NOD2
GO_Biological_Process_2023	Peptidyl-Arginine Modification (GO:0018195)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	PRMT7
GO_Biological_Process_2023	Pharyngeal Arch Artery Morphogenesis (GO:0061626)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	HES1
GO_Biological_Process_2023	Phospholipase C-activating Dopamine Receptor Signaling Pathway (GO:0060158)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	GNAQ
GO_Biological_Process_2023	Podocyte Development (GO:0072015)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	MYO1E
GO_Biological_Process_2023	Positive Regulation Of B Cell Receptor Signaling Pathway (GO:0050861)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	UXT
GO_Biological_Process_2023	Positive Regulation Of ER-associated Ubiquitin-Dependent Protein Catabolic Process (GO:1903071)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	CAV1
GO_Biological_Process_2023	Positive Regulation Of Amyloid-Beta Clearance (GO:1900223)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	LRP1
GO_Biological_Process_2023	Positive Regulation Of Aspartic-Type Endopeptidase Activity Involved In Amyloid Precursor Protein Catabolic Process (GO:1902961)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	LYN
GO_Biological_Process_2023	Positive Regulation Of cAMP-mediated Signaling (GO:0043950)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	POMC
GO_Biological_Process_2023	Positive Regulation Of Catecholamine Secretion (GO:0033605)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	VIP
GO_Biological_Process_2023	Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001269)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	HTRA2
GO_Biological_Process_2023	Positive Regulation Of Deacetylase Activity (GO:0090045)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	SIRT6
GO_Biological_Process_2023	Positive Regulation Of Fibroblast Apoptotic Process (GO:2000271)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	TP63
GO_Biological_Process_2023	Positive Regulation Of Gastrulation (GO:2000543)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	RACK1
GO_Biological_Process_2023	Positive Regulation Of Hormone Metabolic Process (GO:0032352)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	GATA3
GO_Biological_Process_2023	Positive Regulation Of Icosanoid Secretion (GO:0032305)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	CYP4A11
GO_Biological_Process_2023	Positive Regulation Of Immune Response To Tumor Cell (GO:0002839)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	GSDME
GO_Biological_Process_2023	Positive Regulation Of Interleukin-5 Production (GO:0032754)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	GATA3
GO_Biological_Process_2023	Positive Regulation Of Lipoprotein Lipase Activity (GO:0051006)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	GPIHBP1
GO_Biological_Process_2023	Positive Regulation Of Mast Cell Activation (GO:0033005)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	SPHK2
GO_Biological_Process_2023	Positive Regulation Of Membrane Depolarization (GO:1904181)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	RACK1
GO_Biological_Process_2023	Positive Regulation Of Natural Killer Cell Cytokine Production (GO:0002729)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	HLA-F
GO_Biological_Process_2023	Positive Regulation Of Spindle Assembly (GO:1905832)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	NUMA1
GO_Biological_Process_2023	Positive Regulation Of Striated Muscle Contraction (GO:0045989)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	NPPA
GO_Biological_Process_2023	Positive Regulation Of Triglyceride Catabolic Process (GO:0010898)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	PNPLA2
GO_Biological_Process_2023	Positive Regulation Of Trophoblast Cell Migration (GO:1901165)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	SYDE1
GO_Biological_Process_2023	Protein Catabolic Process In The Vacuole (GO:0007039)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	TMEM199
GO_Biological_Process_2023	Protein Deglutamylation (GO:0035608)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	AGBL4
GO_Biological_Process_2023	Protein Localization To Basolateral Plasma Membrane (GO:1903361)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	CAV1
GO_Biological_Process_2023	Protein Localization To Ciliary Membrane (GO:1903441)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	WDR19
GO_Biological_Process_2023	Purine Ribonucleoside Metabolic Process (GO:0046128)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	ENPP4
GO_Biological_Process_2023	Pyrimidine Nucleotide-Sugar Transmembrane Transport (GO:0090481)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	SLC35B4
GO_Biological_Process_2023	Receptor-Mediated Virion Attachment To Host Cell (GO:0046813)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	GAS6
GO_Biological_Process_2023	Regulation Of I-kappaB Phosphorylation (GO:1903719)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	SIRPA
GO_Biological_Process_2023	Regulation Of NAD(P)H Oxidase Activity (GO:0033860)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	INS
GO_Biological_Process_2023	Regulation Of NK T Cell Proliferation (GO:0051140)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	ZBTB7B
GO_Biological_Process_2023	Regulation Of Rab Protein Signal Transduction (GO:0032483)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	DENND4C
GO_Biological_Process_2023	Regulation Of SA Node Cell Action Potential (GO:0098907)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	HCN4
GO_Biological_Process_2023	Regulation Of Adiponectin Secretion (GO:0070163)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	RAB11FIP1
GO_Biological_Process_2023	Regulation Of Bile Acid Metabolic Process (GO:1904251)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	SIRT1
GO_Biological_Process_2023	Regulation Of Blood-Brain Barrier Permeability (GO:1905603)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	TJP3
GO_Biological_Process_2023	Regulation Of Collagen Fibril Organization (GO:1904026)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	EFEMP2
GO_Biological_Process_2023	Regulation Of Male Gonad Development (GO:2000018)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	DHX37
GO_Biological_Process_2023	Regulation Of Metallopeptidase Activity (GO:1905048)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	LRP1
GO_Biological_Process_2023	Regulation Of Microglial Cell Migration (GO:1904139)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	P2RY12
GO_Biological_Process_2023	Regulation Of Microtubule Binding (GO:1904526)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	MARK2
GO_Biological_Process_2023	Regulation Of Mitochondrial Membrane Permeability Involved In Apoptotic Process (GO:1902108)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	THEM4
GO_Biological_Process_2023	Regulation Of Natural Killer Cell Cytokine Production (GO:0002727)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	HLA-F
GO_Biological_Process_2023	Regulation Of Norepinephrine Secretion (GO:0014061)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	ADRA2B
GO_Biological_Process_2023	Regulation Of Nucleotide-Binding Oligomerization Domain Containing 2 Signaling Pathway (GO:0070432)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	SLC15A3
GO_Biological_Process_2023	Regulation Of Osteoclast Development (GO:2001204)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	NOTCH2
GO_Biological_Process_2023	Regulation Of Oxidative Stress-Induced Neuron Intrinsic Apoptotic Signaling Pathway (GO:1903376)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	PRKN
GO_Biological_Process_2023	Regulation Of Potassium Ion Export Across Plasma Membrane (GO:1903764)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	NPPA
GO_Biological_Process_2023	Regulation Of Prostaglandin Biosynthetic Process (GO:0031392)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	SIRT1
GO_Biological_Process_2023	Regulation Of Pyruvate Dehydrogenase Activity (GO:1904182)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	PPM1H
GO_Biological_Process_2023	Regulation Of Respiratory Gaseous Exchange (GO:0043576)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	MTG2
GO_Biological_Process_2023	Regulation Of Respiratory System Process (GO:0044065)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	MTG2
GO_Biological_Process_2023	Regulation Of Smooth Muscle Cell Differentiation (GO:0051150)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	FOXO4
GO_Biological_Process_2023	Regulation Of Striated Muscle Cell Differentiation (GO:0051153)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	RBM24
GO_Biological_Process_2023	Regulation Of Vascular Associated Smooth Muscle Cell Apoptotic Process (GO:1905459)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	PDCD4
GO_Biological_Process_2023	Regulation Of Vitamin D Receptor Signaling Pathway (GO:0070562)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	RXRA
GO_Biological_Process_2023	Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0014808)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	RYR3
GO_Biological_Process_2023	Response To Caffeine (GO:0031000)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	RYR3
GO_Biological_Process_2023	Ribosomal Small Subunit Export From Nucleus (GO:0000056)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	RPS15
GO_Biological_Process_2023	Ribosome-Associated Ubiquitin-Dependent Protein Catabolic Process (GO:1990116)	1/6	6.013729e-01	9.946252e-01	0	0	1.207533e+00	6.140786e-01	ZNF598
